value,timestamp
0.934,1474713275105
0.939,1474713276000
0,1474713277085
0.94,1474713294002
1.894,1474713295158
0.944,1474713296006
0,1474713297066
0.945,1474713305166
0.939,1474713305990
0,1474713307080
0.946,1474713311093
0.941,1474713311989
0,1474713313075
0.945,1474713317076
0.94,1474713318002
0,1474713319110
0.945,1474713323116
0.941,1474713324079
0,1474713325180
0.945,1474713329158
0.941,1474713330080
0,1474713331112
0.944,1474713338044
0.94,1474713339101
0,1474713340080
0.94,1474713346047
0.945,1474713347125
0,1474713348055
0.94,1474713360092
0.939,1474713361138
0,1474713362080
0.951,1474713375200
0.939,1474713376136
0,1474713377157
0.945,1474713413140
0.938,1474713414164
0,1474713415165
0.464,1474713419143
0.462,1474713420290
0,1474713421128
0.942,1474713422157
0.948,1474713423138
0,1474713424159
0.94,1474713442162
0.946,1474713443174
0,1474713444171
0,1474713453247
0.465,1474713467242
0.467,1474713468187
0,1474713469210
0.946,1474713470181
0.951,1474713471205
0,1474713472174
0.95,1474713480185
0.952,1474713481229
0,1474713482184
0.946,1474713485263
0.951,1474713486197
0,1474713487268
0.945,1474713512253
0.94,1474713513292
0,1474713514281
0.462,1474713523297
0.459,1474713524276
0,1474713525300
0.462,1474713529307
0.464,1474713530272
0,1474713531313
0.939,1474713535330
0.943,1474713536276
0,1474713537309
0.94,1474713538283
0.946,1474713539304
0,1474713540297
0.94,1474713561315
0.951,1474713562290
0,1474713563306
0.946,1474713590419
0.94,1474713591312
0,1474713592370
0.945,1474713599336
0.95,1474713600388
0,1474713601334
0.945,1474713611330
0.95,1474713612363
0,1474713613352
0.95,1474713624470
0.941,1474713625414
0,1474713626472
0.944,1474713629410
0.95,1474713630447
0,1474713631399
0.952,1474713637415
0.946,1474713638440
0,1474713639416
0.94,1474713651420
0,1474713653439
0.945,1474713677552
0.95,1474713678575
0,1474713679665
0.945,1474713680521
0.951,1474713681546
0,1474713682515
0.94,1474713724603
0.933,1474713725690
0,1474713726602
0.935,1474713746620
0.951,1474713747620
0,1474713748639
0.94,1474713760634
0.944,1474713761633
0,1474713762630
0.951,1474713825645
0.939,1474713826663
0,1474713827653
0.951,1474713832663
0.944,1474713833665
0,1474713834657
0.951,1474713855663
0.94,1474713856674
0,1474713857671
0,1474713883724
0.94,1474713904713
0.945,1474713905698
0,1474713906709
0.946,1474713937744
0,1474713938743
0.95,1474713940757
0,1474713941730
0.886,1474713948774
0,1474713949732
0.95,1474713963741
0,1474713964770
0.95,1474713971791
0,1474713972752
0.952,1474713981803
0,1474713982779
0.877,1474713985800
0,1474713986817
0.886,1474713991801
